"basin","basin_id","site","site_id","latitude","longitude","year","n_transects","ak_acid_weed_avg","ak_acid_weed_sd","ak_acid_weed_var","ak_broad-ribbed_kelp_avg","ak_broad-ribbed_kelp_sd","ak_broad-ribbed_kelp_var","ak_bull_kelp_avg","ak_bull_kelp_sd","ak_bull_kelp_var","ak_feather_boa_n_avg","ak_feather_boa_n_sd","ak_feather_boa_n_var","ak_five-ribbed_kelp_avg","ak_five-ribbed_kelp_sd","ak_five-ribbed_kelp_var","ak_giant_kelp_n_avg","ak_giant_kelp_n_sd","ak_giant_kelp_n_var","ak_sieve_kelp_avg","ak_sieve_kelp_sd","ak_sieve_kelp_var","ak_sugar_kelp_avg","ak_sugar_kelp_sd","ak_sugar_kelp_var","ak_three-ribbed_kelp_avg","ak_three-ribbed_kelp_sd","ak_three-ribbed_kelp_var","ak_torn_kelp_avg","ak_torn_kelp_sd","ak_torn_kelp_var","ak_winged_kelp_avg","ak_winged_kelp_sd","ak_winged_kelp_var","ak_wire_weed_avg","ak_wire_weed_sd","ak_wire_weed_var","ak_woody_kelp_avg","ak_woody_kelp_sd","ak_woody_kelp_var"
"San_Juan_Islands",9,"Deadmans_Bay",49,48.512846,-123.147129,2025,6,0.12,0.22,0.05,0.41,0.87,0.75,0.16,0.18,0.03,0,0,0,0.09,0.12,0.01,0,0,0,2.46,1.82,3.31,3.88,3,8.99,0,0.01,0,0,0,0,0,0.01,0,0,0,0,0.95,1.31,1.73
"San_Juan_Islands",9,"Reef_Point",50,48.536839,-122.718458,2023,6,1.48,2.2,4.83,0.15,0.35,0.12,1,1.76,3.08,0,0,0,0.12,0.16,0.02,0,0,0,0.66,0.71,0.51,0.96,1.2,1.43,0.45,0.63,0.39,0,0,0,0,0,0,0,0,0,0,0,0
"San_Juan_Islands",9,"Reef_Point",50,48.536839,-122.718458,2024,6,0.81,0.76,0.58,0.14,0.28,0.08,2,3.45,11.88,0,0,0,0.69,0.44,0.19,0,0,0,1.34,1.44,2.07,1.18,1.25,1.55,0.3,0.36,0.13,0,0,0,0,0,0,0,0.01,0,0,0.01,0
"San_Juan_Islands",9,"Reef_Point",50,48.536839,-122.718458,2025,6,0.09,0.08,0.01,0.03,0.04,0,0.1,0.09,0.01,0,0,0,0.77,0.5,0.25,0,0,0,0.16,0.11,0.01,1.18,0.33,0.11,0.48,0.44,0.19,0.01,0.02,0,0,0,0,0.01,0.01,0,0,0,0
"San_Juan_Islands",9,"Smallpox_Bay",51,48.541072,-123.161846,2022,6,0.02,0.05,0,1.2,1.06,1.13,0.01,0.01,0,0,0,0,0.05,0.07,0,0,0,0,3.32,2.48,6.16,0.63,0.54,0.29,0,0,0,0,0,0,0.07,0.15,0.02,0.01,0.01,0,0,0.01,0
"San_Juan_Islands",9,"Smallpox_Bay",51,48.541072,-123.161846,2023,6,0.01,0.02,0,0.76,1.09,1.18,0,0.01,0,0,0,0,0.05,0.04,0,0,0,0,5.02,2.34,5.49,1.56,1.71,2.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"San_Juan_Islands",9,"Smallpox_Bay",51,48.541072,-123.161846,2024,6,0.01,0.01,0,0.01,0.02,0,0,0.01,0,0,0,0,0.04,0.04,0,0,0,0,2.52,2.26,5.11,1.83,1.5,2.26,0,0,0,0.2,0.32,0.1,0.02,0.03,0,0.02,0.03,0,0.22,0.51,0.26
"San_Juan_Islands",9,"Smallpox_Bay",51,48.541072,-123.161846,2025,6,0,0,0,0.34,0.54,0.29,0,0,0,0,0,0,0.04,0.06,0,0,0,0,2.19,1.07,1.14,1.55,1.23,1.51,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0.01,0
"San_Juan_Islands",9,"South_Shaw_Island",52,48.548389,-122.953611,2024,6,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.03,0,0,0,0,0.27,0.24,0.06,0.54,0.42,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.04,0
"San_Juan_Islands",9,"South_Shaw_Island",52,48.548389,-122.953611,2025,6,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0.14,0.17,0.03,0,0,0,0.47,0.37,0.14,1.52,1.5,2.24,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0
"San_Juan_Islands",9,"Point_Caution",53,48.563167,-123.025641,2022,6,0.08,0.11,0.01,0,0,0,0.15,0.15,0.02,0,0,0,0.97,1.01,1.02,0,0,0,1.99,1.86,3.46,0.07,0.09,0.01,0,0,0,0,0,0,0.46,0.57,0.33,0.01,0.02,0,0,0,0
"San_Juan_Islands",9,"Point_Caution",53,48.563167,-123.025641,2023,6,0.1,0.16,0.02,0.05,0.12,0.01,0.16,0.16,0.02,0,0,0,0.43,0.33,0.11,0,0,0,2.15,1.8,3.25,1.52,1.94,3.77,0,0,0,0,0,0,0.14,0.21,0.04,0.09,0.13,0.02,0,0,0
"San_Juan_Islands",9,"Point_Caution",53,48.563167,-123.025641,2024,6,0.11,0.17,0.03,0,0,0,0.11,0.13,0.02,0,0,0,0.28,0.32,0.11,0,0,0,4.17,3.28,10.75,1.27,1.42,2.03,0,0,0,0,0,0,0.17,0.22,0.05,0.09,0.15,0.02,0.01,0.01,0
"San_Juan_Islands",9,"Point_Caution",53,48.563167,-123.025641,2025,6,0.07,0.08,0.01,0.03,0.06,0,0.01,0.02,0,0,0,0,0.28,0.33,0.11,0,0,0,3.42,1.3,1.69,1.05,2.08,4.32,0,0,0,0,0,0,0.05,0.11,0.01,0,0,0,0,0,0
"San_Juan_Islands",9,"Reuben_Tarte",54,48.612837,-123.097222,2022,6,0,0.01,0,0,0,0,0,0,0,0,0,0,0.11,0.22,0.05,0,0,0,4.91,1.63,2.65,0.34,0.49,0.24,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0
"San_Juan_Islands",9,"Reuben_Tarte",54,48.612837,-123.097222,2023,6,0.02,0.03,0,0.09,0.12,0.01,0,0,0,0,0,0,0.05,0.08,0.01,0,0,0,3.87,1.31,1.72,0.32,0.27,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
"San_Juan_Islands",9,"Reuben_Tarte",54,48.612837,-123.097222,2024,6,0.04,0.05,0,0.04,0.07,0,0,0,0,0,0,0,0.04,0.02,0,0,0,0,3.1,1.67,2.77,0.25,0.16,0.03,0,0.01,0,0.07,0.18,0.03,0,0,0,0.01,0.02,0,0,0.01,0
"San_Juan_Islands",9,"Reuben_Tarte",54,48.612837,-123.097222,2025,6,0.05,0.04,0,0.1,0.19,0.04,0,0,0,0,0,0,0.37,0.32,0.1,0,0,0,5.9,2.23,4.96,0.21,0.19,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"San_Juan_Islands",9,"Lawrence_Point",55,48.66048,-122.741701,2023,6,0.03,0.04,0,0.12,0.29,0.08,0.05,0.09,0.01,0,0,0,0.07,0.13,0.02,0,0,0,1.51,1.13,1.27,0.49,0.81,0.66,0,0,0,0,0.01,0,0,0.01,0,0.52,1.27,1.6,0.19,0.4,0.16
"San_Juan_Islands",9,"Lawrence_Point",55,48.66048,-122.741701,2024,6,0.01,0.01,0,0.05,0.1,0.01,0.14,0.18,0.03,0,0,0,0.06,0.1,0.01,0,0,0,2.73,2.09,4.36,0.03,0.06,0,0,0.01,0,0.01,0.02,0,0,0,0,0,0,0,0.18,0.26,0.07
"San_Juan_Islands",9,"Lawrence_Point",55,48.66048,-122.741701,2025,6,0.04,0.06,0,0.09,0.15,0.02,0.19,0.25,0.06,0,0,0,0.22,0.19,0.04,0,0,0,2.03,0.93,0.87,0.35,0.37,0.14,0,0,0,0,0,0,0.02,0.04,0,0,0.01,0,0.09,0.11,0.01
"San_Juan_Islands",9,"Satellite_Island",56,48.684762,-123.191924,2024,6,0,0,0,0,0,0,0,0.01,0,0,0,0,0.03,0.03,0,0,0,0,1.86,1.33,1.76,1.78,1.89,3.56,0,0,0,0,0,0,0,0,0,0.06,0.1,0.01,0,0,0
"San_Juan_Islands",9,"Satellite_Island",56,48.684762,-123.191924,2025,6,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0.14,0.02,0,0,0,1.53,0.59,0.35,1.2,0.22,0.05,0,0,0,0,0,0,0.17,0.14,0.02,0.02,0.03,0,0,0,0
"North_Puget_Sound",10,"Derelict_Conveyor",57,48.855254,-122.730835,2022,6,0.08,0.07,0.01,0,0,0,0.37,0.27,0.07,0,0,0,0.15,0.26,0.07,0,0,0,0,0,0,3.55,2.78,7.72,0,0,0,0,0,0,0.01,0.01,0,0.09,0.12,0.01,0,0,0
"North_Puget_Sound",10,"Derelict_Conveyor",57,48.855254,-122.730835,2023,6,0,0.01,0,0,0,0,0.06,0.08,0.01,0,0,0,0,0,0,0,0,0,0,0,0,3.61,0.83,0.69,0,0,0,0,0,0,0,0,0,0.05,0.06,0,0,0,0
"North_Puget_Sound",10,"Derelict_Conveyor",57,48.855254,-122.730835,2024,6,0.2,0.27,0.07,0,0,0,0.73,1.2,1.44,0,0,0,0.08,0.06,0,0,0,0,0.01,0.03,0,2.47,1.46,2.14,0,0,0,0,0,0,0.02,0.03,0,0.04,0.06,0,0,0,0
"North_Puget_Sound",10,"Derelict_Conveyor",57,48.855254,-122.730835,2025,6,0.29,0.2,0.04,0,0,0,0.61,0.17,0.03,0,0,0,0.04,0.04,0,0,0,0,0,0,0,2,0.49,0.24,0,0,0,0,0,0,0.01,0.02,0,0.06,0.06,0,0,0,0
"North_Puget_Sound",10,"Point_Whitehorn",58,48.896331,-122.795095,2022,6,0.28,0.2,0.04,0,0,0,0.7,0.75,0.56,0,0,0,0.24,0.1,0.01,0,0,0,0,0,0,1.34,0.74,0.55,0,0,0,0,0,0,0,0.01,0,0.01,0.01,0,0,0,0
"North_Puget_Sound",10,"Point_Whitehorn",58,48.896331,-122.795095,2023,6,0.57,0.14,0.02,0,0,0,1.13,0.45,0.2,0,0,0,0.28,0.14,0.02,0,0,0,0,0,0,2.63,1.71,2.92,0,0,0,0,0,0,0.19,0.15,0.02,0.01,0.01,0,0,0,0
"North_Puget_Sound",10,"Point_Whitehorn",58,48.896331,-122.795095,2024,6,0.02,0.05,0,0,0,0,0.48,0.52,0.27,0,0,0,0.17,0.17,0.03,0,0,0,0,0,0,3.66,4.28,18.34,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0
"North_Puget_Sound",10,"Point_Whitehorn",58,48.896331,-122.795095,2025,6,0.28,0.27,0.07,0,0,0,4.25,4.05,16.43,0,0,0,0.06,0.07,0.01,0,0,0,0,0,0,2.6,2.25,5.07,0,0,0,0,0,0,0,0,0,0.01,0.02,0,0,0,0
